Postcode,Latitude,Longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distance to sea,LSOA21 Code,Lower layer super output area 2021,MSOA21 Code,Middle layer super output area 2021,Census output area 2021
RG29SB,51.409971,-0.940874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4918,E01032759,Wokingham 012H,E02003450,Shinfield,E00084201
RG29SD,51.4118,-0.940185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.692,E01032759,Wokingham 012H,E02003450,Shinfield,E00188349
RG29SE,51.409663,-0.940536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4737,E01032759,Wokingham 012H,E02003450,Shinfield,E00084201
RG29SF,51.410126,-0.942107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4644,E01032759,Wokingham 012H,E02003450,Shinfield,E00084201
RG29SG,51.403037,-0.95068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.486,E01035260,Wokingham 012J,E02003450,Shinfield,E00188381
RG29SH,51.409932,-0.940458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5023,E01032759,Wokingham 012H,E02003450,Shinfield,E00084201
RG29SJ,51.386995,-0.892083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4348,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29SL,51.411545,-0.939932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.676,E01032759,Wokingham 012H,E02003450,Shinfield,E00188349
RG29SN,51.410147,-0.940396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5252,E01032759,Wokingham 012H,E02003450,Shinfield,E00084201
RG29SP,51.410601,-0.941924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5166,E01032759,Wokingham 012H,E02003450,Shinfield,E00084201
RG29SQ,51.409827,-0.939871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5124,E01032759,Wokingham 012H,E02003450,Shinfield,E00084201
RG29SR,51.410283,-0.941557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4984,E01032759,Wokingham 012H,E02003450,Shinfield,E00084201
RG29TA,51.386563,-0.884492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4146,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29TB,51.38586,-0.883316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3413,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29TD,51.385357,-0.88432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2815,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29TE,51.38709,-0.885011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.471,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29TF,51.387124,-0.885743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.472,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29TG,51.387474,-0.88664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5074,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29TH,51.38677,-0.885435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4339,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29TJ,51.38626,-0.884787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3798,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29TL,51.37986,-0.90207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6132,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188347
RG29TN,51.380475,-0.899612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.688,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188347
RG29TP,51.380499,-0.901206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6864,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188347
RG29TQ,51.380313,-0.901556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6648,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188347
RG29TR,51.380752,-0.900424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7166,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188347
RG29TS,51.379548,-0.905296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5706,E01016691,Wokingham 017D,E02003455,Spencers Wood & Swallowfield,E00084232
RG29TT,51.379018,-0.903383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5163,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188465
RG29TU,51.378886,-0.903716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5009,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188465
RG29TW,51.378998,-0.905151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5099,E01016691,Wokingham 017D,E02003455,Spencers Wood & Swallowfield,E00084232
RG29TX,51.380081,-0.904579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6315,E01016691,Wokingham 017D,E02003455,Spencers Wood & Swallowfield,E00084232
RG29TY,51.380556,-0.905415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6823,E01016691,Wokingham 017D,E02003455,Spencers Wood & Swallowfield,E00084232
RG29UA,51.379634,-0.904834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5813,E01016691,Wokingham 017D,E02003455,Spencers Wood & Swallowfield,E00084232
RG29UB,51.379322,-0.90418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5482,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188465
RG29UD,51.379135,-0.904328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.527,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188465
RG29UG,51.380168,-0.906143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6376,E01016691,Wokingham 017D,E02003455,Spencers Wood & Swallowfield,E00084232
RG29UH,51.378856,-0.899608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5083,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188503
RG29UJ,51.379194,-0.899126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5471,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188503
RG29UL,51.379136,-0.899687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5391,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188503
RG29UN,51.378307,-0.900483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4449,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188503
RG29UP,51.378647,-0.901251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4806,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188347
RG29UQ,51.378194,-0.901822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4288,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188347
RG29UR,51.378453,-0.902563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4557,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188347
RG29US,51.377637,-0.90287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3643,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188465
RG29UT,51.37714,-0.903557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3074,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188465
RG29UU,51.376756,-0.903882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2639,E01035269,Wokingham 018G,E02003456,Arborfield & Garrison,E00188465
RG29UW,51.404767,-0.950094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6734,E01035259,Wokingham 012I,E02003450,Shinfield,E00188417
RG29UX,51.403946,-0.952758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5032,E01035260,Wokingham 012J,E02003450,Shinfield,E00188486
RG29UY,51.403958,-0.952068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5278,E01035260,Wokingham 012J,E02003450,Shinfield,E00188390
RG29UZ,51.4039,-0.951609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5378,E01035260,Wokingham 012J,E02003450,Shinfield,E00188390
RG29WB,51.402445,-0.953885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3195,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29WD,51.402776,-0.956695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2564,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29WE,51.403057,-0.954963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3423,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29WF,51.401156,-0.954489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1742,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29WG,51.403337,-0.954023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4013,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29WH,51.401356,-0.953737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2191,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29WJ,51.401389,-0.955461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1637,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29WL,51.402031,-0.952787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3168,E01035260,Wokingham 012J,E02003450,Shinfield,E00188430
RG29WN,51.386016,-0.89123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3291,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29WP,51.385813,-0.892557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3021,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29WQ,51.386014,-0.892007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3262,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29WR,51.386315,-0.892459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3581,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29WS,51.386132,-0.893067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3358,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29WT,51.386321,-0.893034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3569,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29WU,51.386496,-0.89165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3809,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29WW,51.386474,-0.891176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3801,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29WX,51.386057,-0.89077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3352,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29WY,51.402624,-0.954758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3072,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29YB,51.403199,-0.95266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4342,E01035260,Wokingham 012J,E02003450,Shinfield,E00188390
RG29YD,51.402977,-0.951961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4365,E01035260,Wokingham 012J,E02003450,Shinfield,E00188390
RG29YE,51.402446,-0.951987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3843,E01035260,Wokingham 012J,E02003450,Shinfield,E00188381
RG29YF,51.404365,-0.955351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.456,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29YG,51.403975,-0.954986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4305,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29YH,51.404076,-0.956306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3957,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29YJ,51.403171,-0.955565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3329,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29YL,51.403105,-0.956227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3041,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29YN,51.379374,-0.898187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5698,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29YP,51.378938,-0.89781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5225,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29YQ,51.378534,-0.897776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4778,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29YR,51.378156,-0.897757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4358,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29YS,51.377823,-0.897779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3988,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29YT,51.383403,-0.900188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0115,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083864
RG29YU,51.383443,-0.899685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0174,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083864
RG29YW,51.379156,-0.897991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5462,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29YX,51.382932,-0.897915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9656,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29YY,51.38257,-0.897679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9261,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29YZ,51.382088,-0.898022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8716,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29ZB,51.404048,-0.950139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6023,E01035259,Wokingham 012I,E02003450,Shinfield,E00188417
RG29ZD,51.37789,-0.896255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4108,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29ZE,51.377941,-0.896957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4144,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29ZF,51.37858,-0.896985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4852,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29ZG,51.378546,-0.896253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4837,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188374
RG29ZL,51.388513,-0.898571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5834,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083872
RG29ZN,51.388553,-0.898973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5867,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083872
RG29ZS,51.389181,-0.898857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6568,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083872
RG29ZW,51.389218,-0.898008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6633,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083872
